rendimento,idade,dívida,inadimplencia
66326.4724705368,40.9803287507966,5602.16002178427,não deve
35886.7268357426,34.6683487799019,843.74909202058,não deve
35578.2341142185,42.3945969995111,3640.84888556012,não deve
48689.0004295856,36.563092165160896,3859.471822981629,não deve
56510.8353551477,47.308286137413205,9255.43964893025,não deve
50275.8999634534,41.8198233190924,5541.821255211639,não deve
56665.4940880835,61.6451227366924,11159.7931652015,não deve
42912.09053946661,60.5821975269355,4550.12285317107,não deve
22169.7292220779,36.9707166915759,947.19963838056,não deve
35919.8073204607,27.3041244307533,1227.10948383375,não deve
61987.6852654852,27.6310877874494,2618.2430369954,não deve
30044.6835160255,49.7740637762472,1428.43962505335,não deve
61528.2724192366,55.9030230478384,10897.9054797653,não deve
31196.4917741716,47.1787848910317,987.261536638484,não deve
66003.95999150349,33.0735146761872,11207.4952297971,devendo
56960.67384444179,25.5179991396144,4856.48345389872,não deve
41315.1078904048,57.5200941171497,1378.90905711849,não deve
64913.343840744295,26.766311223153,9781.3267216691,devendo
32804.904486984,62.2943905089051,4961.25568000026,não deve
25789.2097975127,26.494169670157103,2410.2774142149,não deve
31908.354307524904,38.2525118570775,1857.46157804557,não deve
56050.3025818616,23.973829543218,6870.83901013046,devendo
66505.7756868191,25.618240618147,6571.19702062939,não deve
57504.07174229621,55.717134432867205,8107.26764489386,não deve
44619.1114885733,59.8524872446433,2474.97715917028,não deve
21158.935285639,54.3039126144722,3562.30829594435,não deve
22765.1909156702,20.5874274233356,540.617724673382,não deve
25052.8202555142,45.573993484024,3367.7019234673803,não deve
61006.1073023826,54.1812955695204,5850.77069132097,não deve
62321.242473553895,45.8902827994898,10649.0720502131,não deve
49604.544211179,51.944008814171,7045.91920223369,não deve
48433.3734889515,28.5319973430596,789.63336134554,não deve
57590.283283498095,19.497102680616106,7676.310662575241,devendo
62691.7013712227,25.0643792431802,8244.74889955889,devendo
51121.6568690725,58.527180749457294,6471.62820239922,não deve
22516.5403494611,55.51892666704951,4267.45190233138,não deve
60857.2350512259,37.3942870064639,10486.7443460306,não deve
62908.35747960951,51.146827210206496,3213.89814552844,não deve
49665.63383815809,50.3192126206122,2713.88507461967,não deve
65322.8010679595,41.45419508824121,2739.71998955614,não deve
20598.9265628159,35.7711543226615,3872.40246823472,não deve
55476.6569798812,52.089202798903,4733.50582969986,não deve
26218.4948474169,18.4162362311035,3343.81635769923,devendo
40794.8702271096,38.04052822338421,6519.437059856079,não deve
53719.6511100046,42.8901015482843,1670.73789259357,não deve
20715.535634663,27.5303214336745,369.527739366732,não deve
57163.8523996808,53.54481968609621,577.530782393529,não deve
33751.205313019505,25.3018771880306,6494.1843356626405,devendo
44832.564720418304,32.1782629601657,1256.25353818891,não deve
51035.6334550306,58.9949772898108,2889.8801946867497,não deve
53493.4860118665,21.874746390152698,5030.82879986161,não deve
58205.679995007806,56.8378381496295,10035.603020993,não deve
47439.9407557212,22.3484194725752,7896.356942317059,devendo
47586.2277136184,42.2750075273216,3343.05627581805,não deve
26100.8512624539,62.319164680317,960.137251358102,não deve
45326.4036728069,59.3625124734826,5142.11083711624,não deve
24391.7562346905,47.0350984968245,2198.1448889683497,não deve
53741.37101927769,49.7294325656258,6513.1501245071495,não deve
40053.7222670391,27.9384801317938,44.5272460985999,não deve
53033.864130266,38.457559687551104,10427.4705030759,não deve
25176.502012182,53.543408808764106,3064.718487716289,não deve
31210.8470173553,54.1049066702835,3853.08804154651,não deve
23532.276302576098,59.6337369862013,1077.8404003017,não deve
63776.77078591661,43.8106586406939,6697.971583270711,não deve
52278.76500459389,45.9289716216736,4269.13603478981,não deve
56015.8132156357,32.5093102375977,2275.76342522213,não deve
56110.9399353154,62.8294148314744,9351.00613114576,não deve
57856.8082349375,33.6821509548463,8824.16474742706,devendo
30187.0918646455,28.155084246303897,4462.82325767409,devendo
30786.8719263934,47.068105542101,3563.31978870471,não deve
22279.2997653596,58.907327611930704,3141.3385363147,não deve
42476.2655328959,46.43822313146671,8334.18200780114,não deve
58147.7998569608,34.058644853998,3951.18974682111,não deve
36266.2118673325,55.542362715583295,3206.9276653834304,não deve
39045.4971627332,27.4332205634564,1165.49215757251,não deve
64467.803684528895,63.4005892067216,521.5757013705901,não deve
36594.8066744022,60.9125613430515,3492.3340219336305,não deve
58797.762861941,53.403433673549394,8892.963302602671,não deve
66653.2709309831,19.8870530799031,5180.71186017515,não deve
48271.4983797632,21.6623410205357,6077.680286835239,devendo
30991.4319240488,34.0100260181352,4589.26726538164,devendo
45446.5183359571,19.304691826459,8474.98246363903,devendo
37142.7388908342,50.3030429887585,161.237551122297,não deve
58320.80889260401,20.2576053403318,10033.491680429,devendo
24825.5406785756,54.8174662012607,3650.19635167761,não deve
20511.4294355735,27.1962682502344,931.790074364881,não deve
48326.3208926655,35.6521986378357,7168.70700152735,não deve
55441.35879492389,48.058599114418,10768.7478385081,não deve
60496.907918714,33.945671624504,1115.15458691793,não deve
25296.1542271078,44.3560899454169,1320.46244258164,não deve
50414.3203189597,56.1940032062121,2468.17199888535,não deve
67984.0403771959,27.465280933305603,1642.96947053086,não deve
50382.3997732252,57.0969364880584,9183.84229457753,não deve
49413.2985407487,18.6478525786661,2554.0443515729003,não deve
61464.8206438869,36.4082663068548,5099.08745959981,não deve
53784.0495747514,24.3935543466359,2761.8513804366603,não deve
35993.2879265398,41.875001901295,901.9277106596428,não deve
63402.0046843216,47.2234288896434,7530.76763344307,não deve
40484.9713249132,39.28143316879871,1093.67920279022,não deve
26168.0122744292,41.9411697583273,3040.9813501286403,não deve
60044.2815152928,61.3126543858089,6823.434442500439,não deve
23984.5509454608,51.1412676903419,4622.27519842492,não deve
40359.7011859529,32.2450079689734,1783.69732612708,não deve
33583.8910820894,62.1307554603554,1251.8673663810198,não deve
68038.7920164503,62.9481293545105,10108.7958488382,não deve
45652.0592723973,53.6743410034105,5408.21212921339,não deve
34399.2097815499,31.7648890004493,6019.83442285853,devendo
57628.438917454296,23.986563928891,5021.63968348642,não deve
24294.6768924594,22.2630956131034,4360.05300945404,devendo
52218.88251136991,37.5427567730658,9792.09153131215,não deve
50061.7677392438,55.3610418764874,6145.131816878149,não deve
49352.274222765096,57.5421556280926,3362.77448557159,não deve
21087.3555438593,49.31063445238401,3353.6935708995097,não deve
23812.252683565,42.765559321735104,2716.6558194475,não deve
49395.1664934866,41.0849091280252,5927.57467616725,não deve
33338.9439899474,46.59851354220879,2929.85142379499,não deve
29668.320720084,38.6837404002436,2042.43646281071,não deve
45936.5972015075,41.994010291062295,8525.231909003141,não deve
55948.0677172542,40.3030153843574,8569.220572619399,não deve
53239.5007135347,63.5151151381433,4606.156805288821,não deve
43694.0344446339,49.5150355361402,5049.635508890789,não deve
24078.0724957585,38.491628350224296,3276.13994797231,não deve
50258.5530211218,22.5428407723084,1086.2461646268598,não deve
41816.6568316519,48.9172136238776,4534.57597308744,não deve
36892.7162187174,54.44842475513,6463.64775060681,não deve
23886.5676149726,34.4429727895185,4440.41961655389,devendo
48757.7650509775,23.076034987811,1833.58105081134,não deve
34601.6826620325,33.8505223579705,2430.10161848915,não deve
52986.00454581901,50.4237628807314,4928.60703383372,não deve
50740.9510249272,21.721358859445896,784.5773121318381,não deve
53096.9913979061,36.350075381808,2663.05260942853,não deve
38500.000645872205,53.9306910806336,7571.68231798672,não deve
41004.2623570189,55.8490920122713,1016.1410075047,não deve
63585.36459039901,49.3399269720539,1594.9726819505,não deve
31823.6810551025,30.9835570501164,2290.43034182208,não deve
26242.6336226054,32.5968318535015,1801.22819471633,não deve
63531.2459943816,19.3291078913026,6917.50843520967,não deve
64751.1465405114,53.63820349238811,2289.85125057492,não deve
31091.276304796294,50.8955430407077,4071.08303444266,não deve
66871.2673638947,62.6893636430614,3614.26818549068,não deve
25098.6528280191,51.647062854841394,2611.8480917835,não deve
33720.5892242491,47.2466262932867,1365.95220859435,não deve
28182.5232948177,25.529610356316,2285.95653758834,não deve
27334.5697135665,42.6711944923736,2963.7944322157,não deve
68694.8431818746,23.0814173929393,12731.894637403,devendo
46195.62166510151,26.6271984525956,2888.6337275749297,não deve
34488.2098538801,27.1315302061848,2156.314406342,não deve
57827.6631003246,23.9729682495818,10816.7590093935,devendo
20346.4690526016,35.7160736531951,656.03318788707,não deve
60480.9757950716,53.4286878337152,3216.094541183369,não deve
51915.6797835603,44.1091034938581,2282.91102164954,não deve
54625.506983138606,31.696455666329697,8619.74517744195,devendo
48305.4270897992,55.2125356951728,4833.47746990896,não deve
28577.964513097,21.420160175766803,1639.22563884266,não deve
53400.8270059712,58.0816884133965,10418.1929763283,não deve
43414.4878922962,44.453362821601296,7170.946724121321,não deve
47526.234125252806,57.21959191840139,8957.33054393952,não deve
46082.072162535,55.158467172645,2921.2353791526803,não deve
32195.5925249495,62.2016585152596,4980.01358501464,não deve
49067.0912945643,60.5445980723016,7258.968491635759,não deve
21293.4771250002,42.404940330889104,1368.69192225734,não deve
52100.91738728809,23.181443628389395,4767.2771918935405,não deve
48334.3877759762,53.3677544631064,2234.44313665993,não deve
58507.6235514134,48.9774480354972,694.1351678029421,não deve
27521.040341816803,35.0865972880274,2699.85134586163,não deve
63914.2253715545,26.3497418938205,139.31457194860002,não deve
28598.8326463848,52.5336985392496,524.201092096584,não deve
23298.466745764,48.6514598648064,1741.1839190889002,não deve
35697.5541380234,51.38821886247021,2907.95827229594,não deve
40376.1635813862,38.92128903651611,3901.93798361853,não deve
56534.966842737005,27.8079414837994,2161.08375159161,não deve
36088.938608299904,41.7177590057254,6222.41527252187,não deve
34158.6339683272,29.421142429579,2911.40806707675,não deve
29732.057619839903,38.8767124265432,3485.01802587388,não deve
41736.20153917,34.5964918844402,7602.61305507845,devendo
42236.4560933784,24.686733096838,4749.06867530672,não deve
28796.850836370097,44.6286484147422,706.2289942236,não deve
55097.38848079,33.929424236528604,9342.47942698609,devendo
40916.564145591095,48.3197407145053,5219.80402778761,não deve
20908.335100393702,28.818521979264897,3133.6244473393394,devendo
57999.7723852284,62.770110633689896,859.589294215437,não deve
57746.5815865435,63.6253054803237,727.194664952067,não deve
55116.23451486231,41.4688852438703,10284.6067864395,não deve
57765.521160326905,43.88730905111879,5445.22266010925,não deve
45200.992799364,43.905429022852296,7335.96256840597,não deve
42435.1894925348,51.4895268101245,2766.28091438528,não deve
46365.573517978206,41.8526130542159,5443.27630749977,não deve
57187.7008932643,59.4719182071276,9390.67226092499,não deve
66539.9275999516,57.705559293273794,12129.0822259617,não deve
25244.726699311297,53.37901060422879,1278.99950423557,não deve
54780.3456126712,61.388971141073895,8134.220407851591,não deve
59253.1214631163,36.9204115439206,7327.28357684415,não deve
48540.3415444307,21.2391576226801,1012.93499290592,não deve
30415.105079300694,22.9836358460598,4362.0831523754205,devendo
48768.6992436647,25.925025629345303,500.599105646756,não deve
52299.2180823348,18.3097456344403,7880.68580712225,devendo
42242.489119526,34.2207668605261,2070.3793805860896,não deve
28218.9652719535,42.624393875245,1305.08243308288,não deve
40208.1318595447,61.3719132794067,459.034688796151,não deve
61419.6728379466,30.651823387481297,9921.67238715704,devendo
51282.5052416883,26.5513867693953,8445.38534278682,devendo
36017.9027472623,43.5236232024617,1526.3924759160502,não deve
57575.0097911805,33.8001351165585,9857.229949587008,devendo
53330.7671360672,42.3772462992929,2343.49755586202,não deve
39834.5198412426,63.312275260221206,699.9557764042171,não deve
62469.428374897696,24.264855359215304,7286.550390859979,não deve
40334.6167341806,45.886541584041005,6808.86995498301,não deve
47542.8027031012,40.8733375482261,9448.20972109913,não deve
55883.6228610016,27.3703380203806,974.563067419013,não deve
29163.015882950294,43.956171318423,1469.12970417187,não deve
47786.14106355231,29.7081892956048,7181.47855257926,devendo
29736.3105043769,35.2983984411694,657.0484089194509,não deve
50831.427534576505,24.3516025198624,9572.58688405588,devendo
62030.0459954888,46.5357845406979,7572.567589234591,não deve
54049.0127447993,54.6203531795181,4569.64791088147,não deve
34336.0175890848,35.8306517112069,3441.64452422469,não deve
31895.7153055817,48.1859072847292,3423.34617207901,não deve
51894.5400998928,59.00376830482861,6579.534006664229,não deve
37616.7108584195,53.4446602477692,5732.2401076494,não deve
22076.9480033778,56.9954393552616,3948.14334405049,não deve
56252.95370584349,57.278290571644895,7327.070282101679,não deve
26316.758494358503,37.217654004693,923.028441324114,não deve
23120.8796077408,40.296722322236704,1417.84652200166,não deve
39033.0327139236,59.6770221912302,5757.89047926275,não deve
32420.818151440497,32.3617921588011,1494.21297427116,não deve
68827.24432973191,25.3025307892822,1049.1754772678098,não deve
58092.2048934735,41.8136523533612,5277.740419709729,não deve
43538.85611519221,46.3294121143408,8523.90111590581,não deve
64040.484179277,59.1448074136861,5408.72776719187,não deve
34395.2292157337,25.5482243257575,2089.73250000687,não deve
57405.5149266496,45.6444349931553,6914.75153975136,não deve
22581.1339728534,40.5488618090749,34.2851058172658,não deve
27952.945982106,42.0974981090985,3965.25197444964,não deve
54022.9128370993,26.561012302525302,10641.4514434212,devendo
63546.1647575721,44.41273214202371,6170.23911645177,não deve
60713.4303008206,56.0316035267897,396.233677598603,não deve
44519.32947151361,32.3916598488577,1446.46810321108,não deve
40997.7989899926,55.5812039119191,7908.3318430222,não deve
63661.38332989071,25.5955243813805,6095.308748994189,não deve
34429.1467382573,39.7149895974435,2240.2774038697,não deve
29181.8614280783,48.2406478086486,2529.6129690448497,não deve
52510.4382354766,40.2791402386501,1858.30823957284,não deve
37536.3472430035,25.8566775699146,2634.3585848472,não deve
35683.7449525483,44.4978791652247,4337.82555851561,não deve
45622.2907104529,41.6325453221798,528.181250121176,não deve
67385.40317630401,29.0336793586612,6747.232379118979,não deve
69411.7925292812,47.0737268491648,12176.782438093798,não deve
48322.5140650757,29.2626339835115,7732.69639567081,devendo
40836.588810198,22.1682629082352,6994.48780081424,devendo
38035.9513266012,60.6552104717121,4298.705027677411,não deve
42696.9713694416,44.5296706766821,222.196438639024,não deve
24181.69478653,22.300125380978,1529.0188684850198,não deve
33194.4026448764,51.1797121162526,6615.38785751688,não deve
32541.4615264162,34.405086162034394,780.832856751006,não deve
38381.4130607061,54.0833714376204,322.724155555729,não deve
25921.9125309028,58.4260793160647,5104.74678854711,não deve
58810.97172852611,22.1093805856071,9099.72433792209,devendo
63025.7440777496,56.5669315373525,2956.97774567302,não deve
29954.0045135655,61.83684471016751,5774.07427035938,não deve
40641.523017548,37.664198640268296,5042.326368067929,não deve
43940.91070164,38.3059819466434,2855.3791874510603,não deve
65166.97287326679,25.656281858217,8859.08746877633,devendo
58820.3820562921,30.7523156455718,530.657824121697,não deve
50719.7630754672,43.20724464952949,4770.937668011939,não deve
46766.595919616506,47.7751709497534,2383.40775653766,não deve
67520.759596955,45.4156241421588,13041.7794518553,não deve
28386.2535539083,31.125332410913,1718.9437817568698,não deve
68276.0307611898,34.5148812653497,4842.077960288339,não deve
30731.7262794822,40.388842944987104,1129.5624120295,não deve
30012.251092121,54.940118664875605,3972.151405211429,não deve
38075.3187742084,53.1073599536903,6928.943621162839,não deve
55932.3965734802,44.3926223418675,4876.366908841,não deve
27966.2444535643,53.7002732376568,4445.20317812007,não deve
53825.5367358215,49.7139043789357,5272.80479170349,não deve
65451.496518217005,60.27638934040439,8129.0489314653405,não deve
39473.995862063,42.3012538384646,6034.153227563571,não deve
42344.8087112047,47.4181083911099,6800.24680592278,não deve
36112.8744133748,60.5793527024798,3737.2121871986296,não deve
32720.5047989264,33.804503521882,4367.26495019919,devendo
27973.826560191803,49.674219635780894,403.40213537013295,não deve
21306.0331228189,35.0941635370255,3791.02352838761,não deve
36029.301576782,52.6406244202517,2928.10043864962,não deve
48457.963548135,22.344923628028496,8108.172683405841,devendo
46038.510655053,39.0386727838777,6868.98780501089,não deve
34247.1590195782,34.7009895360097,6458.79058513878,devendo
64247.6149997674,31.6031620721333,4513.20369417302,não deve
62109.7670914605,41.2409060192294,2816.4301578897102,não deve
21481.8037860096,19.9594523082487,1137.65789054619,não deve
20762.4744670466,25.3291227403097,2385.2248369160297,não deve
33756.5272278152,40.5675955507904,1169.83592466577,não deve
54325.80727385361,29.636369307525506,6978.52505744359,devendo
33197.807804681404,59.486848228611095,3993.146866004861,não deve
56846.4742321521,30.2809275542386,5268.22747487761,não deve
26542.9310896434,45.8294265209697,4233.08958563064,não deve
53200.5481468514,59.6917192977853,3090.47311929628,não deve
38073.4068970196,32.2145080873743,2284.00567663756,não deve
43937.219043728,56.4096822156571,3213.5419628300897,não deve
49284.819413442194,51.9397291215137,493.589997017378,não deve
22869.3234547973,25.9064452042803,527.551568398424,não deve
60113.3425417356,40.7743055843748,8253.38456880542,não deve
23613.255685195298,32.4735058033839,2469.23458468339,não deve
68755.0944206305,53.2281321543269,10990.5337530187,não deve
26449.3282930925,46.4791532470845,2952.12315164984,não deve
42855.4161149077,47.1273699835874,4923.81484576435,não deve
25686.778936069502,35.8507148684002,3728.39703071966,não deve
67125.64924266191,36.0585051872768,7482.06736878698,não deve
27427.7894455008,59.70451917639,719.946664588216,não deve
37145.5730567686,53.19827894447371,1510.73550672394,não deve
41702.6007710956,41.9440537178889,6105.7279291327,não deve
20710.7759593055,49.5572698125616,3960.71087317317,não deve
39124.164362438,44.557108595036,401.32673340017,não deve
32834.6467390656,60.5802186657675,4184.57820320039,não deve
26267.2214000486,58.79376695957029,1136.11727060881,não deve
41254.2281951755,28.948204752989103,6993.04944148178,devendo
38268.6966028996,30.676849837880603,2522.05718465992,não deve
37087.268759496495,57.5763008045033,6391.153194203221,não deve
38458.1330395304,55.8568540653214,3644.30607009879,não deve
40185.7756706886,31.000768078491102,1002.34057376253,não deve
65481.9455510005,45.038576235994704,10614.2484928222,não deve
57426.680477801696,20.118845096323604,2461.97440578532,não deve
47903.31424912441,46.16901477286589,4283.2269736806,não deve
34222.1877467819,52.246678448747794,3582.151363963449,não deve
28481.265604496,47.4213283620775,5302.17994342883,não deve
43069.6521466598,41.2400346901268,4091.56129167425,não deve
33093.9618567936,33.403173910453894,3852.9924436463502,não deve
61363.856056705095,62.136373864952496,9636.80473053473,não deve
68100.73561966419,47.7529402710497,8124.598979910799,não deve
50551.4803389087,56.7655671010725,5262.616087997471,não deve
54421.054006088496,22.9615335506387,6229.83601904736,não deve
32152.4597401731,57.48695513280111,3550.58488878171,não deve
40230.9757121839,58.7940956773236,745.19474910364,não deve
53483.3740023896,29.1899978881702,1459.66859888829,não deve
65137.937762774505,42.1331095667556,10352.181768904,não deve
29496.5941272676,54.66582085750999,2216.9753341908604,não deve
45181.9337136112,48.09680230356749,2243.15399221322,não deve
24994.7781953961,34.7233597366139,51.640260239487,não deve
54820.9740128368,20.560396471526506,10070.9490549973,devendo
62955.6082934141,29.5495097753592,207.543817763712,não deve
52956.246077083095,25.1471019247547,959.097214811603,não deve
40366.2032377906,32.072008041665,7410.792024329541,devendo
60005.0101336092,40.1948889852501,10677.6680182666,não deve
37598.3850844204,54.663929305970704,3641.8084108437,não deve
61323.0009027757,60.1660164748318,8699.94668231535,não deve
21243.9323007129,57.868060216307605,3438.97927728268,não deve
62111.4344149828,25.976458594203,499.208578202042,não deve
56524.8788148165,54.91097151488071,5296.94027257637,não deve
51718.13696390019,34.3504997366108,1036.61680359844,não deve
43205.6317501701,23.125877250917306,4835.27465661614,não deve
26934.1974449344,35.979010198731,4113.299166910279,não deve
68966.82256367059,54.3924881364219,6690.63533769203,não deve
31527.3472038098,59.0226465594023,2062.7191576926803,não deve
46839.061093050994,28.733358708676,1498.20031600578,não deve
32151.296855881803,42.9149115667678,4601.94008647427,não deve
40831.801916938304,47.1495458045974,6429.59368808933,não deve
30868.8048203476,58.1365677523427,4618.39218432669,não deve
62988.8264276087,32.4746129391715,6924.90156914655,não deve
65496.7674799263,61.9599347501062,11805.55576878,não deve
63032.6262721792,24.7884375578724,390.335860866272,não deve
27287.0745440014,18.695798727683695,4509.88142162832,devendo
44299.3717431091,24.3714581453241,5154.909842680399,não deve
44091.3492278196,30.4852303182706,1664.10492654064,não deve
26617.0303151011,28.616509240120603,2727.24168062816,não deve
21856.2335288152,47.7227678541094,1500.6537452812197,não deve
28072.604355402294,54.142548226751394,1.37762959325451,não deve
35950.4884504713,35.4718469656073,2664.92567484772,não deve
28982.1123634465,35.2682511825114,1440.49916760651,não deve
51790.726445615306,41.1508777858689,1281.0357291798,não deve
65000.8196174167,21.699699527584,1114.91482428033,não deve
29761.046012863502,21.8542913463898,3748.25812413245,devendo
23081.4507394098,53.8968184147961,257.661201491859,não deve
60016.7409912683,22.7386025083251,1522.64676811391,não deve
54619.1553631797,53.5978628238663,901.277776817105,não deve
66274.2081028409,36.3746234392747,10257.9183922935,não deve
49380.658629816,45.471049905289,5425.280945064939,não deve
46283.0674648285,48.2885851110332,2166.1230995161,não deve
25554.698524065298,42.7969214715995,4229.914353055779,não deve
36680.1819228567,22.1462626061402,4849.33378471958,devendo
30383.6763300933,46.8319495972246,2153.60772508337,não deve
67730.44369649139,26.3031469769776,8881.58363601412,devendo
36446.7241382226,40.6168506052345,2927.67544441237,não deve
33648.7389914691,60.970944559201605,1498.1612553260998,não deve
53852.799539454296,42.7828555498272,2089.9094635253896,não deve
61298.218665178894,48.285030242521294,9399.50460218589,não deve
69465.7469564117,20.5852316911332,7983.705373244459,não deve
39102.041714359104,29.3008653833531,4200.697505155999,não deve
29366.582334041603,22.4840485332534,4049.25386522537,devendo
67949.73806710911,34.4796788198873,1790.3486165291397,não deve
29468.859178014103,22.7896366892383,3703.95304740702,devendo
56839.40189657731,36.5523909307085,9004.80171434867,não deve
38277.9368711635,44.9091980499215,7405.8032096322595,não deve
49664.2707195133,39.94416068634021,5571.456364476229,não deve
49972.0108276233,32.3969839904457,763.9541158786079,não deve
27356.8009538576,63.4878736236133,2983.58332216516,não deve
36840.6036566012,36.6745834872127,6557.94033087167,não deve
51438.8140686788,46.01234315987679,6898.78371916522,não deve
40614.7220451385,20.9326715869829,2649.69535606017,não deve
56738.63732256,63.3739421730861,3210.80704797276,não deve
68004.6862154268,41.5310972742736,2698.04778142586,não deve
44458.6372864433,52.08290527062489,1456.23494449525,não deve
66801.197505556,19.1351382303983,288.64676925315604,não deve
48991.85367859901,18.621307099238,7453.26426764463,devendo
69430.936621502,58.9409142830409,2648.22045208716,não deve
27989.111100323506,27.8009201702662,1770.81827895977,não deve
67675.80477055161,37.7403956875205,4396.0768773955,não deve
47985.7224668376,33.5597739792429,8801.61012677399,devendo
43388.209473341696,35.7043567909859,7007.1542526718,não deve
63182.45566682889,25.5863821250387,3493.22456741209,não deve
20568.8913050108,25.853856789879497,2257.06478222562,não deve
25833.7172260508,19.2075996422209,3716.2546852118,devendo
23087.3014009558,37.6196372602135,423.418399504824,não deve
36124.7178330086,25.0547269559465,6485.05748033896,devendo
57330.619408749,44.44565129932021,1058.0392021630498,não deve
47240.2531234547,55.0097213611007,4286.345614412679,não deve
55730.6292280555,55.1564379627816,9286.3575449382,não deve
61660.40131822231,48.8987582297996,1684.52656398846,não deve
49746.8874370679,29.36146192858,7354.129522959979,devendo
23973.6875914969,55.2882977472618,95.46072237503591,não deve
28085.479598958,45.0321259801276,4431.280471397489,não deve
33585.4747379199,60.3773854388855,3933.88301194765,não deve
44179.3851018883,51.3064918876626,5888.3757812673,não deve
56025.419726502194,29.3964444613084,4341.62669876515,não deve
49369.7041459382,51.373417267110206,109.379622752269,não deve
26889.3647403456,62.6251084581017,675.712031078049,não deve
30873.217636253703,38.9527395456098,4076.8767501185,não deve
30608.943237457403,46.47670398280021,2632.5518109756,não deve
54878.0896514654,42.88355929171671,1504.47346177984,não deve
32423.8068470731,63.189986590296,2961.95236821591,não deve
46608.3690221421,20.4049915121868,1521.8684050771,não deve
65689.1897018068,28.1087074321695,255.072655958066,não deve
49054.86027011651,54.0686636208557,1102.24036140034,não deve
20310.5775569566,54.2647477448918,1279.11309760756,não deve
66423.3993319795,18.874357114546,1066.21460111103,não deve
45783.15475257111,63.8850437430665,7492.90982010653,não deve
62887.76266621429,42.8418413973413,6849.48422314614,não deve
51088.2107820362,52.0858715916984,9097.112036065171,não deve
66217.9448455572,19.0816236077808,745.076094530662,não deve
62799.7506107204,35.3614920396358,6752.58607130953,não deve
45789.4875248894,36.2980512883514,4545.15745895782,não deve
59727.4059941992,50.24148795474321,5203.32518145625,não deve
35513.5895474814,60.8070176681504,6983.36074103902,não deve
29178.977587726,63.9307346860878,1664.3860619101802,não deve
67501.69224571441,49.6374590154737,7589.759990371129,não deve
66255.02952840179,28.9600249473006,7475.21228234162,não deve
63558.8640859351,36.3568546553142,9282.92773534658,não deve
63441.7123557068,18.6712893769145,3119.4126781587297,não deve
64983.1542442553,27.291971609462102,9109.774341958058,devendo
56946.64593786,55.4090137514286,11175.8410699241,não deve
52349.8724610545,35.5224991776049,5181.84850071794,não deve
31473.458784166694,27.993409112561498,797.34597206237,não deve
59267.3391965218,34.9126990740187,5085.311918671479,não deve
66809.1732473113,31.054548121523105,1316.18712771605,não deve
48083.311545196906,39.1573059842922,9193.09526352272,não deve
20629.3472950347,28.3068615505472,3310.41011772524,devendo
25363.331059925295,31.390791157260495,3946.0014470861206,devendo
28873.674168717094,62.3285863017663,2224.46976521287,não deve
41430.8552560396,33.6895613595843,5719.2781159757205,devendo
53612.1312342584,23.282966454979,5976.89656826076,não deve
51555.7402558625,57.2635917728767,9217.6886691734,não deve
46564.3788967282,50.6512996880338,599.8303239514551,não deve
61200.4274781793,19.2277783197351,406.8518611561721,não deve
29307.3207652196,61.1649569645524,481.842697119885,não deve
67687.1830760501,20.8043047981337,10506.3280331645,devendo
52565.0657410733,55.69652934977779,372.974253343653,não deve
52920.148014091,20.9909665295854,9521.769942117133,devendo
34981.3678348437,23.4877088945359,5502.73603087282,devendo
65210.83709551019,27.5284397248179,12607.951664106298,devendo
60016.07961254191,54.3172402922064,2857.00741354764,não deve
23066.964680329,33.0913530015387,1933.35356770978,não deve
52603.878644295,43.8954665251076,2043.08955289918,não deve
20111.3632577471,53.495394564233706,1745.3719220870998,não deve
32759.7002778202,43.8804593579844,5211.32562979067,não deve
30578.0201614834,55.3661617422476,3010.3502403137395,não deve
21211.5893885493,32.6511982483789,931.781052200198,não deve
53746.3265750557,29.350288588088,9534.660206225592,devendo
45214.109220542,18.2999803973362,1779.72773531897,não deve
58465.0496998802,20.1268885387108,11417.0600895208,devendo
54422.9734851979,58.5713950437494,444.613776925989,não deve
62842.0643904246,62.19707881892101,107.597231536379,não deve
53005.13229332861,45.6872204705141,2539.33674893338,não deve
40749.0281783976,26.854012909811,6207.18616502598,devendo
49804.4108320028,20.039864229969695,7235.19471689825,devendo
37277.2461199202,26.6331468173303,6289.25607587104,devendo
46883.2065397874,30.3998898901045,6342.56790924236,devendo
31763.3691988885,35.602517284918605,3489.40412162135,não deve
61013.1815820932,24.707618969492604,1791.54296221375,não deve
41285.358897876,22.9110705880448,532.100255807783,não deve
39133.8918637484,21.603231470100603,433.458417926463,não deve
62171.8025580049,24.2437830967829,1035.46249645863,não deve
53638.6459530331,44.0273743555881,109.478853603893,não deve
49264.5848938264,58.1195471086539,3051.57426672854,não deve
63114.49698871,48.3510828255676,11890.7571906353,não deve
58165.506219957,45.7291535651311,4155.72376708707,não deve
43029.8032634892,27.2101574214175,6894.16538143413,devendo
21593.6226584017,51.5489227836952,458.093724368234,não deve
49104.7682403587,35.538517334964105,9452.2179473418,não deve
65776.2324134819,39.7981913359836,2805.86374471748,não deve
36192.1494523995,21.402402616106,7236.173930254241,devendo
62165.8611856401,19.6025430983864,4739.94895405831,não deve
50793.355719652005,41.6018864475191,421.640379591623,não deve
62422.2037894651,32.1452214065939,2841.63342276648,não deve
63166.99495539071,56.5100399320945,4058.78953380435,não deve
23717.567853163902,49.325769520830406,1530.09024242426,não deve
66797.6646730676,21.3804285540245,11921.1995369591,devendo
